Source;TagName;Alias;Location;DateTime;State;Value;Unit;Quality;QualityStatus
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"24.08.2020 17:01:06.566";;"30,2";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"25.08.2020 7:14:48.072";;"25,1";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"25.08.2020 14:19:17.076";;"32,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"26.08.2020 21:21:32.958";;"30,2";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"26.08.2020 21:31:18.245";;"30,2";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"27.08.2020 10:25:43.345";;"31,1";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"28.08.2020 7:11:02.287";;"24,9";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"29.08.2020 0:24:46.990";;"29,1";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"07.09.2020 17:22:19.247";;"29,3";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"08.09.2020 7:28:25.507";;"25,3";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"08.09.2020 12:20:34.355";;"30,7";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"09.09.2020 0:22:37.392";;"28,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"09.09.2020 0:32:07.537";;"28,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"09.09.2020 7:18:02.498";;"25,1";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"10.09.2020 12:14:38.200";;"30,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"11.09.2020 4:52:36.487";;"28,3";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"11.09.2020 5:02:21.748";;"28,3";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"11.09.2020 7:59:42.101";;"25,6";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"11.09.2020 13:00:06.308";;"30";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"13.09.2020 9:22:33.845";;"28";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"13.09.2020 9:32:19.138";;"28";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"14.09.2020 7:18:11.435";;"23,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"15.09.2020 13:46:30.897";;"30";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"15.09.2020 13:58:16.197";;"30";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"15.09.2020 14:00:16.279";;"30";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"16.09.2020 7:12:01.935";;"23,7";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"17.09.2020 18:22:29.111";;"28,8";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"17.09.2020 18:32:14.376";;"28,8";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"18.09.2020 7:13:18.769";;"23,7";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"19.09.2020 22:52:36.415";;"28";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"19.09.2020 23:02:21.673";;"28";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"21.09.2020 11:29:11.009";;"23,5";"None";192;"Good"
"Test_IIoT";"WeldindStation1_Robot1_PlusWire_value";"Temperature Welding station 1, Robot plus wire";"SEZEM";"21.09.2020 14:22:31.208";;"29,3";"None";192;"Good"
